,doc_id,sentence,word_number
1069,T890113.173,64440,10
1070,T890113.173,64441,14
1071,T890113.173,64442,23
1072,T890113.173,64443,27
1073,T890113.173,64444,11
1074,T890113.173,64445,42
1075,T890113.173,64446,7
1076,T890113.173,64447,17
1077,T890113.173,64448,20
1078,T890113.173,64449,16
1079,T890113.173,64450,2
1080,T890113.173,64451,19
1081,T890113.173,64452,20
1082,T890113.173,64453,17
1083,T890113.173,64454,10
1084,T890113.173,64455,3
1085,T890113.88,64380,5
1086,T890113.88,64381,19
1087,T890113.88,64382,21
1088,T890113.88,64383,24
1089,T890113.88,64384,10
1090,T890113.88,64385,5
1091,T890113.88,64386,11
1092,T890113.88,64387,18
1093,T890113.88,64388,52
1094,T890113.88,64389,48
1095,T890113.88,64390,25
1096,T890113.88,64391,10
1097,T890113.88,64392,4
1098,T890113.88,64393,28
1099,T890113.88,64394,21
1100,T890113.88,64395,57
1101,T890113.88,64396,13
1102,T890113.88,64397,8
1103,T890113.88,64398,35
1104,T890113.88,64399,2
1105,T890113.88,64400,41
1106,T890113.88,64401,9
1107,T890113.88,64402,36
1108,T890113.88,64403,39
1109,T890113.88,64404,23
1110,T890113.88,64405,14
1111,T890113.88,64406,14
1112,T890113.88,64407,43
1113,T890113.88,64408,27
1114,T890113.88,64409,16
1115,T890113.88,64410,13
1116,T890113.88,64411,15
1117,T890113.88,64412,19
1118,T890113.88,64413,30
1119,T890113.88,64414,30
1120,T890113.88,64415,27
1121,T890113.88,64416,32
1122,T890113.88,64417,9
1123,T890113.88,64418,39
1124,T890113.88,64419,7
1125,T890113.88,64420,16
1126,T890113.88,64421,1
1127,T890114.153,64456,3
1128,T890114.153,64457,5
1129,T890114.153,64458,42
1130,T890114.153,64459,2
1131,T890114.153,64460,19
1132,T890114.153,64461,12
1133,T890114.153,64462,48
1134,T890114.153,64463,21
1135,T890114.153,64464,52
1136,T890114.153,64465,31
1137,T890114.153,64466,69
1138,T890114.153,64467,9
1139,T890114.153,64468,16
1140,T890114.153,64469,72
1141,T890114.153,64470,38
1142,T890114.153,64471,44
1143,T890114.153,64472,1
1144,T890114.153,64473,11
1145,T890114.153,64474,17
1146,T890114.153,64475,25
1147,T890114.153,64476,23
1148,T890114.153,64477,34
1149,T890114.153,64478,24
1150,T890114.153,64479,22
1151,T890114.153,64480,21
1152,T890114.153,64481,15
1153,T890114.153,64482,3
1154,T890114.153,64483,18
1155,T890114.153,64484,18
1156,T890114.153,64485,19
1157,T890114.153,64486,31
1158,T890114.153,64487,43
1159,T890114.153,64488,8
1160,T890114.153,64489,15
1161,T890114.153,64490,12
1162,T890114.153,64491,4
1163,T890114.153,64492,7
1164,T890114.153,64493,116
1165,T890114.153,64494,31
1166,T890114.153,64495,26
1167,T890114.153,64496,64
1168,T890114.153,64497,29
1169,T890114.153,64498,34
1170,T890114.153,64499,51
1171,T890114.153,64500,2
1172,T890114.153,64501,19
1173,T890114.153,64502,36
1174,T890114.153,64503,42
1175,T890114.153,64504,61
1176,T890114.153,64505,27
1177,T890114.153,64506,29
1178,T890114.153,64507,43
1179,T890114.153,64508,23
1180,T890114.153,64509,66
1181,T890114.153,64510,47
1182,T890114.153,64511,2
1183,T890114.153,64512,44
1184,T890114.153,64513,25
1185,T890114.153,64514,13
1186,T890114.153,64515,51
1187,T890114.153,64516,16
1188,T890114.153,64517,13
1189,T890114.153,64518,30
1190,T890114.153,64519,32
1191,T890114.153,64520,18
1192,T890114.153,64521,22
1193,T890114.153,64522,23
1194,T890114.153,64523,21
1195,T890116.194,64577,4
1196,T890116.194,64578,5
1197,T890116.194,64579,18
1198,T890116.194,64580,23
1199,T890116.194,64581,44
1200,T890116.194,64582,9
1201,T890116.194,64583,20
1202,T890116.194,64584,26
1203,T890116.194,64585,12
1204,T890116.194,64586,11
1205,T890116.194,64587,15
1206,T890116.194,64588,19
1207,T890116.194,64589,30
1208,T890116.194,64590,27
1209,T890116.194,64591,30
1210,T890116.194,64592,13
1211,T890116.194,64593,11
1212,T890116.194,64594,8
1213,T890116.194,64595,8
1214,T890116.194,64596,25
1215,T890116.194,64597,10
1216,T890116.194,64598,6
1217,T890116.194,64599,10
1218,T890116.194,64600,19
1219,T890116.194,64601,2
1220,T890116.222,64602,4
1221,T890116.222,64603,25
1222,T890116.222,64604,4
1223,T890116.222,64605,30
1224,T890116.222,64606,25
1225,T890116.222,64607,14
1226,T890116.222,64608,6
1227,T890116.222,64609,19
1228,T890116.222,64610,24
1229,T890116.222,64611,17
1230,T890116.222,64612,31
1231,T890116.222,64613,8
1232,T890116.222,64614,15
1233,T890116.222,64615,10
1234,T890116.222,64616,16
1235,T890116.222,64617,11
1236,T890116.222,64618,15
1237,T890116.222,64619,16
1238,T890116.222,64620,39
1239,T890116.222,64621,29
1240,T890116.222,64622,6
1241,T890116.222,64623,10
1242,T890116.222,64624,13
1243,T890116.222,64625,10
1244,T890116.222,64626,12
1245,T890116.222,64627,35
1246,T890116.222,64628,10
1247,T890116.222,64629,24
1248,T890116.222,64630,24
1249,T890116.222,64631,19
1250,T890116.222,64632,9
1251,T890116.222,64633,22
1252,T890116.222,64634,4
1253,T890116.222,64635,28
1254,T890116.222,64636,21
1255,T890116.222,64637,19
1256,T890116.222,64638,45
1257,T890116.222,64639,14
1258,T890116.222,64640,19
1259,T890116.222,64641,22
1260,T890116.222,64642,37
1261,T890116.222,64643,14
1262,T890116.222,64644,15
1263,T890116.222,64645,12
1264,T890116.222,64646,27
1265,T890116.222,64647,15
1266,T890116.222,64648,8
1267,T890116.222,64649,25
1268,T890116.222,64650,14
1269,T890116.222,64651,11
1270,T890116.222,64652,22
1271,T890116.222,64653,16
1272,T890116.80,64524,5
1273,T890116.80,64525,47
1274,T890116.80,64526,44
1275,T890116.80,64527,52
1276,T890116.80,64528,19
1277,T890116.80,64529,33
1278,T890116.80,64530,30
1279,T890116.80,64531,10
1280,T890116.80,64532,9
1281,T890116.80,64533,28
1282,T890116.80,64534,20
1283,T890116.80,64535,30
1284,T890116.80,64536,67
1285,T890116.80,64537,17
1286,T890116.80,64538,42
1287,T890116.80,64539,35
1288,T890116.80,64540,20
1289,T890116.80,64541,34
1290,T890116.80,64542,9
1291,T890116.80,64543,31
1292,T890116.80,64544,16
1293,T890116.80,64545,40
1294,T890116.80,64546,5
1295,T890116.80,64547,19
1296,T890116.80,64548,31
1297,T890116.80,64549,7
1298,T890116.80,64550,17
1299,T890116.80,64551,18
1300,T890116.80,64552,27
1301,T890116.80,64553,11
1302,T890116.80,64554,16
1303,T890116.80,64555,16
1304,T890116.80,64556,17
1305,T890116.80,64557,8
1306,T890116.80,64558,26
1307,T890116.80,64559,4
1308,T890116.80,64560,11
1309,T890116.80,64561,5
1310,T890116.80,64562,49
1311,T890116.80,64563,9
1312,T890116.80,64564,9
1313,T890116.80,64565,29
1314,T890116.80,64566,17
1315,T890116.80,64567,13
1316,T890116.80,64568,8
1317,T890116.80,64569,14
1318,T890116.80,64570,23
1319,T890116.80,64571,42
1320,T890116.80,64572,11
1321,T890116.80,64573,18
1322,T890116.80,64574,14
1323,T890116.80,64575,13
1324,T890116.80,64576,2
1325,T890117.179,64679,6
1326,T890117.179,64680,32
1327,T890117.179,64681,26
1328,T890117.179,64682,38
1329,T890117.179,64683,18
1330,T890117.179,64684,9
1331,T890117.179,64685,32
1332,T890117.179,64686,25
1333,T890117.179,64687,35
1334,T890117.179,64688,16
1335,T890117.179,64689,23
1336,T890117.179,64690,32
1337,T890117.179,64691,41
1338,T890117.179,64692,28
1339,T890117.179,64693,47
1340,T890117.179,64694,25
1341,T890117.179,64695,46
1342,T890117.179,64696,31
1343,T890117.179,64697,37
1344,T890117.179,64698,18
1345,T890117.179,64699,56
1346,T890117.179,64700,37
1347,T890117.179,64701,37
1348,T890117.179,64702,15
1349,T890117.179,64703,27
1350,T890117.179,64704,1
1351,T890117.84,64654,6
1352,T890117.84,64655,6
1353,T890117.84,64656,24
1354,T890117.84,64657,23
1355,T890117.84,64658,4
1356,T890117.84,64659,22
1357,T890117.84,64660,12
1358,T890117.84,64661,22
1359,T890117.84,64662,83
1360,T890117.84,64663,10
1361,T890117.84,64664,3
1362,T890117.84,64665,11
1363,T890117.84,64666,33
1364,T890117.84,64667,43
1365,T890117.84,64668,77
1366,T890117.84,64669,100
1367,T890117.84,64670,54
1368,T890117.84,64671,74
1369,T890117.84,64672,18
1370,T890117.84,64673,21
1371,T890117.84,64674,38
1372,T890117.84,64675,26
1373,T890117.84,64676,20
1374,T890117.84,64677,9
1375,T890117.84,64678,1
1376,T890118.155,64777,6
1377,T890118.155,64778,34
1378,T890118.155,64779,6
1379,T890118.155,64780,24
1380,T890118.155,64781,22
1381,T890118.155,64782,28
1382,T890118.155,64783,45
1383,T890118.155,64784,23
1384,T890118.155,64785,58
1385,T890118.155,64786,5
1386,T890118.155,64787,9
1387,T890118.155,64788,24
1388,T890118.155,64789,17
1389,T890118.155,64790,41
1390,T890118.155,64791,5
1391,T890118.155,64792,21
1392,T890118.155,64793,33
1393,T890118.155,64794,36
1394,T890118.155,64795,31
1395,T890118.155,64796,34
1396,T890118.155,64797,26
1397,T890118.155,64798,36
1398,T890118.155,64799,39
1399,T890118.155,64800,17
1400,T890118.155,64801,36
1401,T890118.155,64802,41
1402,T890118.155,64803,20
1403,T890118.155,64804,39
1404,T890118.155,64805,12
1405,T890118.155,64806,17
1406,T890118.155,64807,26
1407,T890118.155,64808,21
1408,T890118.155,64809,23
1409,T890118.155,64810,26
1410,T890118.155,64811,12
1411,T890118.155,64812,22
1412,T890118.155,64813,29
1413,T890118.155,64814,11
1414,T890118.155,64815,43
1415,T890118.155,64816,11
1416,T890118.155,64817,6
1417,T890118.155,64818,20
1418,T890118.155,64819,23
1419,T890118.155,64820,22
1420,T890118.155,64821,13
1421,T890118.155,64822,16
1422,T890118.155,64823,30
1423,T890118.155,64824,36
1424,T890118.155,64825,39
1425,T890118.155,64826,18
1426,T890118.155,64827,33
1427,T890118.155,64828,8
1428,T890118.155,64829,39
1429,T890118.155,64830,40
1430,T890118.155,64831,33
1431,T890118.155,64832,28
1432,T890118.155,64833,20
1433,T890118.155,64834,23
1434,T890118.155,64835,9
1435,T890118.155,64836,14
1436,T890118.155,64837,20
1437,T890118.155,64838,21
1438,T890118.155,64839,18
1439,T890118.155,64840,25
1440,T890118.155,64841,28
1441,T890118.155,64842,15
1442,T890118.155,64843,49
1443,T890118.155,64844,62
1444,T890118.155,64845,5
1445,T890118.155,64846,7
1446,T890118.155,64847,14
1447,T890118.155,64848,22
1448,T890118.155,64849,10
1449,T890118.155,64850,28
1450,T890118.155,64851,24
1451,T890118.155,64852,22
1452,T890118.155,64853,17
1453,T890118.155,64854,17
1454,T890118.155,64855,14
1455,T890118.155,64856,16
1456,T890118.245,64857,2
1457,T890118.245,64858,22
1458,T890118.245,64859,45
1459,T890118.245,64860,50
1460,T890118.245,64861,9
1461,T890118.245,64862,26
1462,T890118.245,64863,15
1463,T890118.245,64864,25
1464,T890118.245,64865,21
1465,T890118.245,64866,32
1466,T890118.245,64867,16
1467,T890118.245,64868,21
1468,T890118.245,64869,27
1469,T890118.245,64870,29
1470,T890118.245,64871,10
1471,T890118.245,64872,16
1472,T890118.245,64873,37
1473,T890118.245,64874,2
1474,T890118.77,64705,11
1475,T890118.77,64706,26
1476,T890118.77,64707,6
1477,T890118.77,64708,41
1478,T890118.77,64709,28
1479,T890118.77,64710,32
1480,T890118.77,64711,19
1481,T890118.77,64712,12
1482,T890118.77,64713,23
1483,T890118.77,64714,24
1484,T890118.77,64715,12
1485,T890118.77,64716,27
1486,T890118.77,64717,26
1487,T890118.77,64718,38
1488,T890118.77,64719,39
1489,T890118.77,64720,11
1490,T890118.77,64721,13
1491,T890118.77,64722,12
1492,T890118.77,64723,26
1493,T890118.77,64724,26
1494,T890118.77,64725,20
1495,T890118.77,64726,23
1496,T890118.77,64727,14
1497,T890118.77,64728,18
1498,T890118.77,64729,16
1499,T890118.77,64730,21
1500,T890118.77,64731,21
1501,T890118.77,64732,18
1502,T890118.77,64733,16
1503,T890118.77,64734,19
1504,T890118.77,64735,25
1505,T890118.77,64736,25
1506,T890118.77,64737,38
1507,T890118.77,64738,22
1508,T890118.77,64739,26
1509,T890118.77,64740,20
1510,T890118.77,64741,11
1511,T890118.77,64742,33
1512,T890118.77,64743,28
1513,T890118.77,64744,14
1514,T890118.77,64745,13
1515,T890118.77,64746,16
1516,T890118.77,64747,13
1517,T890118.77,64748,30
1518,T890118.77,64749,21
1519,T890118.77,64750,15
1520,T890118.77,64751,45
1521,T890118.77,64752,10
1522,T890118.77,64753,25
1523,T890118.77,64754,14
1524,T890118.77,64755,15
1525,T890118.77,64756,27
1526,T890118.77,64757,18
1527,T890118.77,64758,22
1528,T890118.77,64759,25
1529,T890118.77,64760,18
1530,T890118.77,64761,52
1531,T890118.77,64762,20
1532,T890118.77,64763,20
1533,T890118.82,64764,4
1534,T890118.82,64765,24
1535,T890118.82,64766,41
1536,T890118.82,64767,32
1537,T890118.82,64768,27
1538,T890118.82,64769,34
1539,T890118.82,64770,33
1540,T890118.82,64771,19
1541,T890118.82,64772,12
1542,T890118.82,64773,18
1543,T890118.82,64774,16
1544,T890118.82,64775,32
1545,T890118.82,64776,17
1546,T890119.163,64875,5
1547,T890119.163,64876,5
1548,T890119.163,64877,23
1549,T890119.163,64878,18
1550,T890119.163,64879,29
1551,T890119.163,64880,17
1552,T890119.163,64881,33
1553,T890119.163,64882,30
1554,T890119.163,64883,10
1555,T890119.163,64884,13
1556,T890119.163,64885,18
1557,T890119.163,64886,7
1558,T890119.163,64887,14
1559,T890119.163,64888,9
1560,T890119.163,64889,23
1561,T890119.163,64890,14
1562,T890119.163,64891,12
1563,T890119.163,64892,14
1564,T890119.163,64893,18
1565,T890119.163,64894,9
1566,T890119.163,64895,10
1567,T890119.163,64896,12
1568,T890119.163,64897,14
1569,T890119.163,64898,15
1570,T890119.163,64899,15
1571,T890119.163,64900,9
1572,T890119.163,64901,27
1573,T890119.163,64902,22
1574,T890119.163,64903,8
1575,T890119.163,64904,12
1576,T890119.163,64905,14
1577,T890119.163,64906,36
1578,T890119.163,64907,25
1579,T890119.163,64908,20
1580,T890119.163,64909,31
1581,T890119.163,64910,23
1582,T890119.163,64911,12
1583,T890119.163,64912,18
1584,T890119.163,64913,13
1585,T890119.163,64914,21
1586,T890119.163,64915,19
1587,T890119.163,64916,18
1588,T890119.163,64917,25
1589,T890119.163,64918,24
1590,T890119.163,64919,11
1591,T890119.163,64920,20
1592,T890119.163,64921,21
1593,T890119.163,64922,26
1594,T890119.163,64923,29
1595,T890119.163,64924,9
1596,T890119.163,64925,22
1597,T890119.163,64926,27
1598,T890119.163,64927,25
1599,T890119.163,64928,26
1600,T890119.163,64929,29
1601,T890119.163,64930,10
1602,T890119.163,64931,38
1603,T890119.163,64932,22
1604,T890119.163,64933,10
1605,T890119.163,64934,24
1606,T890119.163,64935,20
1607,T890119.163,64936,2
1608,T890120.107,64937,6
1609,T890120.107,64938,12
1610,T890120.107,64939,41
1611,T890120.107,64940,34
1612,T890120.107,64941,60
1613,T890120.107,64942,60
1614,T890120.107,64943,55
1615,T890120.107,64944,24
1616,T890120.107,64945,36
1617,T890120.107,64946,29
1618,T890120.107,64947,54
1619,T890120.107,64948,57
1620,T890120.107,64949,44
1621,T890120.107,64950,66
1622,T890120.107,64951,12
1623,T890120.107,64952,27
1624,T890120.107,64953,14
1625,T890120.107,64954,18
1626,T890120.107,64955,2
1627,T890120.107,64956,13
1628,T890120.107,64957,13
1629,T890120.169,64958,5
1630,T890120.169,64959,8
1631,T890120.169,64960,9
1632,T890120.169,64961,19
1633,T890120.169,64962,8
1634,T890120.169,64963,34
1635,T890120.169,64964,24
1636,T890120.169,64965,11
1637,T890120.169,64966,46
1638,T890120.169,64967,29
1639,T890120.169,64968,10
1640,T890120.169,64969,30
1641,T890120.169,64970,11
1642,T890120.169,64971,20
1643,T890120.169,64972,28
1644,T890120.169,64973,23
1645,T890120.169,64974,13
1646,T890120.169,64975,23
1647,T890120.169,64976,14
1648,T890120.169,64977,10
1649,T890120.169,64978,23
1650,T890120.169,64979,20
1651,T890120.169,64980,28
1652,T890120.169,64981,16
1653,T890120.169,64982,8
1654,T890120.169,64983,32
1655,T890120.169,64984,20
1656,T890120.169,64985,30
1657,T890120.169,64986,13
1658,T890120.169,64987,10
1659,T890120.169,64988,6
1660,T890120.169,64989,14
1661,T890120.169,64990,16
1662,T890120.169,64991,12
1663,T890120.169,64992,8
1664,T890120.169,64993,13
1665,T890120.169,64994,16
1666,T890120.169,64995,5
1667,T890120.169,64996,18
1668,T890120.169,64997,14
1669,T890120.169,64998,6
1670,T890120.169,64999,27
1671,T890120.169,65000,23
1672,T890120.169,65001,6
1673,T890120.169,65002,15
1674,T890120.169,65003,12
1675,T890120.169,65004,14
1676,T890120.169,65005,20
1677,T890120.169,65006,7
1678,T890120.169,65007,5
1679,T890120.169,65008,9
1680,T890120.169,65009,16
1681,T890120.169,65010,18
1682,T890120.169,65011,28
1683,T890120.169,65012,25
1684,T890120.169,65013,33
1685,T890120.169,65014,24
1686,T890120.169,65015,5
1687,T890120.169,65016,10
1688,T890120.169,65017,10
1689,T890120.169,65018,7
1690,T890120.169,65019,38
1691,T890120.169,65020,12
1692,T890120.169,65021,6
1693,T890120.169,65022,20
1694,T890120.169,65023,6
1695,T890120.169,65024,17
1696,T890120.169,65025,8
1697,T890120.169,65026,8
1698,T890120.169,65027,6
1699,T890120.169,65028,6
1700,T890120.169,65029,20
1701,T890120.169,65030,3
1702,T890120.169,65031,9
1703,T890120.169,65032,18
1704,T890120.169,65033,36
1705,T890120.169,65034,9
1706,T890120.169,65035,13
1707,T890120.169,65036,19
1708,T890120.169,65037,33
1709,T890120.169,65038,17
1710,T890120.169,65039,10
1711,T890120.169,65040,13
1712,T890120.169,65041,10
1713,T890120.169,65042,38
1714,T890120.169,65043,24
1715,T890120.169,65044,18
1716,T890120.169,65045,12
1717,T890120.169,65046,10
1718,T890120.169,65047,28
1719,T890120.169,65048,18
1720,T890120.169,65049,21
1721,T890120.169,65050,20
1722,T890120.169,65051,6
1723,T890120.169,65052,13
1724,T890120.169,65053,6
1725,T890120.169,65054,33
1726,T890120.169,65055,9
1727,T890120.169,65056,22
1728,T890120.169,65057,5
1729,T890120.169,65058,7
1730,T890120.169,65059,29
1731,T890120.169,65060,41
1732,T890120.169,65061,21
1733,T890120.169,65062,25
1734,T890120.169,65063,12
1735,T890120.169,65064,15
1736,T890120.169,65065,11
1737,T890120.169,65066,14
1738,T890120.169,65067,20
1739,T890120.169,65068,41
1740,T890120.169,65069,21
1741,T890121.161,65070,4
1742,T890121.161,65071,23
1743,T890121.161,65072,4
1744,T890121.161,65073,21
1745,T890121.161,65074,13
1746,T890121.161,65075,18
1747,T890121.161,65076,17
1748,T890121.161,65077,42
1749,T890121.161,65078,31
1750,T890121.161,65079,77
1751,T890121.161,65080,9
1752,T890121.161,65081,45
1753,T890121.161,65082,32
1754,T890121.161,65083,25
1755,T890121.161,65084,23
1756,T890121.161,65085,9
1757,T890121.161,65086,2
1758,T890121.161,65087,25
1759,T890121.161,65088,15
1760,T890121.161,65089,42
1761,T890121.161,65090,13
1762,T890121.161,65091,16
1763,T890121.161,65092,12
1764,T890121.161,65093,44
1765,T890121.161,65094,38
1766,T890121.161,65095,29
1767,T890121.161,65096,48
1768,T890121.161,65097,20
1769,T890121.161,65098,37
1770,T890121.161,65099,22
1771,T890121.161,65100,40
1772,T890121.161,65101,52
1773,T890121.161,65102,17
1774,T890121.161,65103,20
1775,T890121.161,65104,49
1776,T890121.161,65105,49
1777,T890121.161,65106,11
1778,T890121.161,65107,8
1779,T890121.161,65108,26
1780,T890121.161,65109,17
1781,T890121.161,65110,24
1782,T890121.161,65111,20
1783,T890121.161,65112,30
1784,T890121.161,65113,9
1785,T890121.161,65114,28
1786,T890121.161,65115,27
1787,T890121.161,65116,12
1788,T890121.161,65117,38
1789,T890121.161,65118,16
1790,T890121.161,65119,16
1791,T890124.73,65120,6
1792,T890124.73,65121,33
1793,T890124.73,65122,45
1794,T890124.73,65123,45
1795,T890124.73,65124,37
1796,T890124.73,65125,16
1797,T890124.73,65126,35
1798,T890124.73,65127,19
1799,T890124.73,65128,36
1800,T890124.73,65129,30
1801,T890124.73,65130,24
1802,T890124.73,65131,21
1803,T890124.73,65132,27
1804,T890124.73,65133,24
1805,T890124.73,65134,29
1806,T890124.73,65135,17
1807,T890124.73,65136,9
1808,T890124.73,65137,24
1809,T890124.73,65138,17
